formula,target
P1S1Gd,False
Gd1S1P,False
O1Yb1Cl,False
Cl1O1Yb,False
Ni1Sb1S,False
S1Sb1Ni,False
Ni1S1Sb,False
As1Se1Ni,False
As1Ni1Se,False
Ni1Se1As,False
As1S1Pd,False
As1Pd1S,False
Pd1S1As,False
P1Pd1Se,False
Pd1Se1P,False
P1Se1Pd,False
Cl1Yb1O,False
Ge1Y1Mn,False
La1Si1Mn,False
Mo1Si1Zr,False
Nb1P1Zr,False
Si1Tm1Al,False
S1Tb1P,False
P1Tb1S,False
P1S1Tb,False
Cl1Hf1N,False
F1Lu1S,False
Lu1S1F,False
F1S1Lu,False
Ag1As1S,False
As1Cu1Se,False
Mn1Y1Ge,False
Ge1Mn1Y,False
Mn1Si1La,False
La1Mn1Si,False
Mo1Zr1Si,False
Si1Zr1Mo,False
P1Zr1Nb,False
Nb1Zr1P,False
Al1Si1Tm,False
Al1Tm1Si,False
O1S1Hf,False
Hf1S1O,False
Hf1O1S,False
Hf1N1Cl,False
Cl1N1Hf,False
Cl1Yb1F,False
Cl1F1Yb,False
F1Yb1Cl,False
Ag1S1As,False
As1S1Ag,False
As1Se1Cu,False
Cu1Se1As,False
Li1Sm1Ge,False
Ge1Li1Sm,False
Ge1Sm1Li,False
Si1Sm1Sc,False
Sc1Sm1Si,False
Sc1Si1Sm,False
Pd1Zn1Sc,False
Sc1Zn1Pd,False
Pd1Sc1Zn,False
Pd1Y1Mg,False
Mg1Y1Pd,False
Mg1Pd1Y,False
Mn1Si1Ce,False
Ce1Mn1Si,False
Ce1Si1Mn,False
Ru1Y1Si,False
Ru1Si1Y,False
Si1Y1Ru,False
Ru1Sc1Ge,False
Ge1Ru1Sc,False
Ge1Sc1Ru,False
Fe1La1Si,False
Fe1Si1La,False
La1Si1Fe,False
C1Co1Gd,False
C1Gd1Co,False
Co1Gd1C,False
Ge1Nb1Cr,False
Cr1Ge1Nb,False
Cr1Nb1Ge,False
Mn1Zr1Ge,False
