formula,target
Ca2PbO4,2.99301360412
K2W2O7,3.39783902663
Ca2Ta2O7,4.12025614596
Cu2O,1.02929798424
Ti(SnO2)2,2.06311788852
Ga10GePb3O20,5.29419360331
InOF,3.1543474591000003
LiBiO3,1.24871362545
Zr3Tl2OF12,7.089351922889999
Zn(ReO4)2,6.06433363261
Ba2CaMoO6,3.61508206386
Na2W4O13,2.51817304817
KAg2AsO4,1.6459991673299998
Sr(CuO)2,3.33546358879
Sr2FeWO6,1.97871971451
SrSnO3,3.62838759793
BaGeO3,6.72184139324
NbAgO3,3.3394792937550006
PbCO3,6.08955795381
BiBO3,5.12897305756
Cd(IO3)2,5.43752939579
Rb2O2,5.15643951223
CuRhO2,1.7952599673700005
CoAgO2,1.44786549023
Rb2Hf3OF12,9.993506860539998
Na4I2O,5.45271123845
K2Cd2O3,2.32340480541
Ba2SiO4,8.4088322583
TlZnPO4,6.64508967335
ZnWO4,4.3008943230400005
CrHgO4,2.3704236155
HfGeO4,6.68504810536
TeO2,4.2477081104100005
SbOF,5.35316515504
Sr3Te4O11,5.24947638831
Rb6Ge2O7,6.41603909453
Sr2ZnWO6,4.599056308
BaSeO3,6.446985385569999
CsBrO3,6.7727761302600005
RbIO3,4.90522855107
Ba(SbO3)2,5.4399809363900005
Ba3(AsO4)2,7.16280227216
SrO,6.924297096599998
KLaO2,6.85541049502
CuAgO2,0.159048632628
Ta2Zn3O8,6.08563232064
K2Sn2O3,2.7635900509099995
K2SrTa2O7,4.17768095745
Na2PtO2,2.85844288995
KTaO3,4.0970401693300005
Cs2NaAsO4,7.163140519439999
Ba(IO3)2,5.8005641606800005
K3BiO3,5.52775935911
Ba3Nb2ZnO9,4.7355192218
GaAgO2,1.4716624148
SBr2O,4.64636393124
K3IO,4.261563507819998
NaBiO3,2.96321674515
Cs3As5O9,5.5428696121200005
Rb3GaO3,5.8980353598800015
BaLa2BeO5,7.029445905269999
Ba4Li(SbO4)3,3.70058192701
LiTa3O8,5.52205673816
BaO2,5.561189562000001
RbReO4,6.3383764015100015
SrWO4,6.1860970972
YTaO4,6.384420604730001
Ba2YNbO6,5.15011498128
BaZrO3,6.07996001792
Ba3Nb2O8,7.36858865114
Ta2CrO6,0.903258279707
Cd(RhO2)2,1.9595997496
HfTe3O8,6.11531883419
In2O3,2.70064778823
Ta2FeO6,2.35313782908
VAg3O4,1.87819408875
WO3,2.5022889964400004
La2Sn2O7,4.975111778880001
Ba3Te2O9,4.78674018775
Sr2CdWO6,4.78344160966
PbSeO4,5.47576908662
LaOF,8.225235458119997
InClO,4.49795771515
Te6Br2O11,4.23151529316
Si3(BiO3)4,6.385465895529999
Ta2ZnO6,5.1738673019
Mg(BiO3)2,1.5032026990799998
Ga2PbO4,5.716121365019999
LaRhO3,1.18210945216
Sb2O3,3.82021471309
Sn2OF2,4.45226586724
Sr2Ta2O7,4.77697927763
