formula,target
Tb1Ge1Cu,False
Sn1Mg1Ho,False
Co1Si1Dy,False
Sn1Au1Li,False
Cl1O1In,False
Hg1Br1Te,False
Au1Ce1Pb,False
Dy1Cu1Si,False
Si1Zr1Mo,False
Pb1Br1Cl,False
As1S1Ho,False
Se1Pd1As,False
Sb1Se1Nd,False
Pb1Cu1Y,False
Ir1Si1Yb,False
Ge1Mn1La,False
Cu1Pb1La,False
Er1Ge1Sn,False
Ge1Sm1Co,False
Pd1La1Hg,False
Pd1Ge1Dy,False
Lu1Pd1Al,False
Ru1Sm1Si,False
Ag1Ge1Yb,False
Zn1Au1Ce,False
Au1Tl1Sb,False
F1Dy1O,False
Zn1Ga1Pr,False
P1Se1Ir,False
In1Dy1Ni,False
Zn1La1Ga,False
Au1Eu1Bi,False
Cu1Pb1Yb,False
Ba1Sb1Ag,False
Ag1Tb1Pb,False
Ge1Ti1Tm,False
Ce1Ni1Ge,False
Mg1Sm1Pt,False
Sc1Ga1Pt,False
O1Br1Pr,False
F1O1Bi,False
Sb1Sr1Au,False
Rh1V1As,False
Hf1Ga1Ni,False
Cu1Ho1Ge,False
Yb1Sb1Pd,True
Ge1Ce1Cu,False
La1Ir1P,False
Mn1Ge1Rh,False
Hg1Sr1Pb,False
Er1Al1Ni,False
Sr1Zn1Si,False
Si1Re1Ti,False
Ho1In1Zn,False
Bi1I1O,False
Mg1Bi1K,False
Gd1Si1Pd,False
Te1K1Li,False
Mn1Sb1Cs,False
P1Li1Sr,False
Mn1Nb1Si,False
Cu1Mn1As,False
Ru1As1Mn,False
O1La1Cl,False
S1P1Ni,False
Mn1Ti1As,False
Al1Ce1Ni,False
Sr1Pb1Mg,False
Br1O1Ti,False
Lu1Ni1P,False
Mn1Hf1Ge,False
Na1Bi1Ba,False
In1Rh1Er,False
Ni1Cr1P,False
Sn1Y1Zn,False
Cu1Lu1Si,False
Te1Hg1I,False
Tm1Ge1Ru,False
In1Ho1Zn,False
P1Ni1Dy,False
Li1Y1Ge,False
P1K1Mn,False
La1Ga1Pd,False
As1Hf1Os,False
Nd1Sn1Pt,False
Te1Ge1Ga,False
Pr1Pt1Mg,False
Eu1Sb1Au,False
Li1P1Sr,False
Pd1As1La,False
Sm1Ni1Ga,False
Br1Ti1N,False
P1Nb1V,False
Ag1Dy1Ge,False
Sm1Rh1Bi,False
Mn1Sn1Sr,False
Si1Pt1Hf,False
Ge1Ti1Dy,False
Si1Rh1Ti,False
In1Se1I,False
Fe1V1P,False
Si1Y1Ru,False
In1Ce1Pd,False
Ni1Sn1Pr,False
Ni1Ho1Al,False
As1Se1Tb,False
S1Nd1Br,False
Eu1O1I,False
Cd1Cu1Sm,False
Tb1Ge1Ru,False
Si1Ho1Pt,False
Nb1P1Ni,False
Lu1Sn1Co,False
La1Pb1Pd,False
Er1Pd1Pb,False
Sn1Co1Zr,False
Pd1Pr1Sb,False
Tm1Co1Si,False
Ge1Hf1Mo,False
Ir1Ce1Sn,False
S1P1Ru,False
N1Li1Sr,False
Dy1Sb1Zr,False
Pd1Sc1Ga,False
Si1Cu1Hf,False
Gd1S1I,False
Zr1Lu1Sb,False
C1B1Nd,False
Ho1Sn1Au,True
Nd1Si1Co,False
Sm1Cd1Cu,False
Ce1Ni1Ga,False
Si1Ba1Ca,False
Y1Si1Li,False
Te1I1In,False
Ti1Au1Al,False
Sn1Yb1Ir,False
Ge1Pd1Gd,False
Sn1K1Sb,False
Gd1In1Pd,False
Au1Eu1Mg,False
Pt1Ge1Y,False
Ce1Cd1Cu,False
Ca1Sb1Li,False
Mg1In1Y,False
Pd1Lu1Ge,False
Mn1Bi1K,False
Sb1Se1Rh,False
Cu1Sn1Ti,False
Pt1Si1Pr,False
Ni1Ho1Ge,False
